"Dates","Prices"
"2007-01-02 14:00:00",37.567
"2007-01-02 15:00:00",36.45
"2007-01-02 16:00:00",37.991
"2007-01-02 17:00:00",53
"2007-01-02 18:00:00",59.695
"2007-01-02 19:00:00",50.091
"2007-01-02 20:00:00",50
"2007-01-02 21:00:00",36.223
"2007-01-02 22:00:00",31.09
"2007-01-02 23:00:00",29.844
"2007-01-03 00:00:00",30.078
"2007-01-03 01:00:00",29.997
"2007-01-03 02:00:00",27.792
"2007-01-03 03:00:00",18.991
"2007-01-03 04:00:00",15.5
"2007-01-03 05:00:00",23.113
"2007-01-03 06:00:00",29.012
"2007-01-03 07:00:00",39.728
"2007-01-03 08:00:00",43.808
"2007-01-03 09:00:00",49.093
"2007-01-03 10:00:00",50.998
"2007-01-03 11:00:00",53.042
"2007-01-03 12:00:00",49.993
"2007-01-03 13:00:00",46.999
"2007-01-03 14:00:00",43.208
"2007-01-03 15:00:00",43.993
"2007-01-03 16:00:00",47.998
"2007-01-03 17:00:00",56.996
"2007-01-03 18:00:00",60.991
"2007-01-03 19:00:00",55.507
"2007-01-03 20:00:00",51.77
"2007-01-03 21:00:00",34.51
"2007-01-03 22:00:00",39.307
"2007-01-03 23:00:00",38.048
"2007-01-04 00:00:00",31.006
"2007-01-04 01:00:00",32.002
"2007-01-04 02:00:00",29.002
"2007-01-04 03:00:00",24.2
"2007-01-04 04:00:00",12.02
"2007-01-04 05:00:00",27
"2007-01-04 06:00:00",28.003
"2007-01-04 07:00:00",34.942
"2007-01-04 08:00:00",41.31
"2007-01-04 09:00:00",42.03
"2007-01-04 10:00:00",45.996
"2007-01-04 11:00:00",45.958
"2007-01-04 12:00:00",45.6
"2007-01-04 13:00:00",42.345
"2007-01-04 14:00:00",40.01
"2007-01-04 15:00:00",38.003
"2007-01-04 16:00:00",42.664
"2007-01-04 17:00:00",53
"2007-01-04 18:00:00",58.994
"2007-01-04 19:00:00",53.504
"2007-01-04 20:00:00",44.006
"2007-01-04 21:00:00",35
"2007-01-04 22:00:00",34.46
"2007-01-04 23:00:00",31.57
"2007-01-05 00:00:00",21.997
"2007-01-05 01:00:00",19.501
"2007-01-05 02:00:00",17.555
"2007-01-05 03:00:00",15.914
"2007-01-05 04:00:00",11.4
"2007-01-05 05:00:00",22.652
"2007-01-05 06:00:00",27.304
"2007-01-05 07:00:00",33.999
"2007-01-05 08:00:00",40.008
"2007-01-05 09:00:00",45.003
"2007-01-05 10:00:00",50.338
"2007-01-05 11:00:00",49.844
"2007-01-05 12:00:00",48.807
"2007-01-05 13:00:00",47.94
"2007-01-05 14:00:00",40.062
"2007-01-05 15:00:00",38.005
"2007-01-05 16:00:00",38.606
"2007-01-05 17:00:00",49.845
"2007-01-05 18:00:00",53.003
"2007-01-05 19:00:00",45.91
"2007-01-05 20:00:00",36.742
"2007-01-05 21:00:00",29.609
"2007-01-05 22:00:00",30.61
"2007-01-05 23:00:00",27.508
"2007-01-06 00:00:00",24.996
"2007-01-06 01:00:00",22.994
"2007-01-06 02:00:00",20.993
"2007-01-06 03:00:00",18.002
"2007-01-06 04:00:00",16.95
"2007-01-06 05:00:00",20.005
"2007-01-06 06:00:00",20
"2007-01-06 07:00:00",25.571
"2007-01-06 08:00:00",27.69
"2007-01-06 09:00:00",29.61
"2007-01-06 10:00:00",31.991
"2007-01-06 11:00:00",33.065
"2007-01-06 12:00:00",35.992
"2007-01-06 13:00:00",33.107
"2007-01-06 14:00:00",31.3
"2007-01-06 15:00:00",29.294
"2007-01-06 16:00:00",30.193
"2007-01-06 17:00:00",42.046
"2007-01-06 18:00:00",50
"2007-01-06 19:00:00",48.295
"2007-01-06 20:00:00",34.494
"2007-01-06 21:00:00",28.993
"2007-01-06 22:00:00",30
"2007-01-06 23:00:00",26.746
"2007-01-07 00:00:00",22
"2007-01-07 01:00:00",18.293
"2007-01-07 02:00:00",16.592
"2007-01-07 03:00:00",9.173
"2007-01-07 04:00:00",8.002
"2007-01-07 05:00:00",8.188
"2007-01-07 06:00:00",9.005
"2007-01-07 07:00:00",9.063
"2007-01-07 08:00:00",12.593
"2007-01-07 09:00:00",16.095
"2007-01-07 10:00:00",23
"2007-01-07 11:00:00",28.27
"2007-01-07 12:00:00",26.91
"2007-01-07 13:00:00",23.994
"2007-01-07 14:00:00",20.993
"2007-01-07 15:00:00",22.592
"2007-01-07 16:00:00",22.596
"2007-01-07 17:00:00",33.491
"2007-01-07 18:00:00",34.992
"2007-01-07 19:00:00",35.993
"2007-01-07 20:00:00",35.691
"2007-01-07 21:00:00",29.394
"2007-01-07 22:00:00",31.29
"2007-01-07 23:00:00",23
"2007-01-08 00:00:00",13.001
"2007-01-08 01:00:00",13.005
"2007-01-08 02:00:00",10
"2007-01-08 03:00:00",3.4
"2007-01-08 04:00:00",10.005
"2007-01-08 05:00:00",13.004
"2007-01-08 06:00:00",24.005
"2007-01-08 07:00:00",43.9
"2007-01-08 08:00:00",45.704
"2007-01-08 09:00:00",43.004
"2007-01-08 10:00:00",43.001
"2007-01-08 11:00:00",46.002
"2007-01-08 12:00:00",46.008
"2007-01-08 13:00:00",46.006
"2007-01-08 14:00:00",40.07
"2007-01-08 15:00:00",38.968
"2007-01-08 16:00:00",46.007
"2007-01-08 17:00:00",52.009
"2007-01-08 18:00:00",54.001
"2007-01-08 19:00:00",50.167
"2007-01-08 20:00:00",44.995
"2007-01-08 21:00:00",30.564
"2007-01-08 22:00:00",30.01
"2007-01-08 23:00:00",28.01
"2007-01-09 00:00:00",18.507
"2007-01-09 01:00:00",16.806
"2007-01-09 02:00:00",13.007
"2007-01-09 03:00:00",10.008
"2007-01-09 04:00:00",8.174
"2007-01-09 05:00:00",15.996
"2007-01-09 06:00:00",26.003
"2007-01-09 07:00:00",36.542
"2007-01-09 08:00:00",40
"2007-01-09 09:00:00",39.33
"2007-01-09 10:00:00",40.694
"2007-01-09 11:00:00",42.001
"2007-01-09 12:00:00",39.281
"2007-01-09 13:00:00",37.86
"2007-01-09 14:00:00",36
"2007-01-09 15:00:00",32.309
"2007-01-09 16:00:00",38.765
"2007-01-09 17:00:00",47.82
"2007-01-09 18:00:00",54.137
"2007-01-09 19:00:00",48.102
"2007-01-09 20:00:00",44.951
"2007-01-09 21:00:00",30.001
"2007-01-09 22:00:00",27.5
"2007-01-09 23:00:00",23.131
"2007-01-10 00:00:00",12.427
"2007-01-10 01:00:00",15.087
"2007-01-10 02:00:00",13.041
"2007-01-10 03:00:00",12.008
"2007-01-10 04:00:00",11.26
"2007-01-10 05:00:00",16.004
"2007-01-10 06:00:00",21.01
"2007-01-10 07:00:00",35.995
"2007-01-10 08:00:00",35.865
"2007-01-10 09:00:00",37.212
"2007-01-10 10:00:00",37.103
"2007-01-10 11:00:00",37.052
"2007-01-10 12:00:00",37.48
"2007-01-10 13:00:00",36.109
"2007-01-10 14:00:00",36.006
"2007-01-10 15:00:00",34.206
"2007-01-10 16:00:00",38.058
"2007-01-10 17:00:00",45.995
"2007-01-10 18:00:00",49.996
"2007-01-10 19:00:00",42.54
"2007-01-10 20:00:00",38.074
"2007-01-10 21:00:00",30.5
"2007-01-10 22:00:00",28
"2007-01-10 23:00:00",27.18
"2007-01-11 00:00:00",15.403
"2007-01-11 01:00:00",16.707
"2007-01-11 02:00:00",14.805
"2007-01-11 03:00:00",9.5
"2007-01-11 04:00:00",8.177
"2007-01-11 05:00:00",15.5
"2007-01-11 06:00:00",22.908
"2007-01-11 07:00:00",35.993
"2007-01-11 08:00:00",39.929
"2007-01-11 09:00:00",39.437
"2007-01-11 10:00:00",38
"2007-01-11 11:00:00",37.995
"2007-01-11 12:00:00",37.054
"2007-01-11 13:00:00",35.694
"2007-01-11 14:00:00",35.593
"2007-01-11 15:00:00",33.105
"2007-01-11 16:00:00",37.624
"2007-01-11 17:00:00",45.475
"2007-01-11 18:00:00",49.426
"2007-01-11 19:00:00",42.059
"2007-01-11 20:00:00",37.639
"2007-01-11 21:00:00",29.71
"2007-01-11 22:00:00",25.928
"2007-01-11 23:00:00",23.175
"2007-01-12 00:00:00",14.593
"2007-01-12 01:00:00",17.992
"2007-01-12 02:00:00",15
"2007-01-12 03:00:00",12.006
"2007-01-12 04:00:00",9.068
"2007-01-12 05:00:00",18.796
"2007-01-12 06:00:00",23
"2007-01-12 07:00:00",32.999
"2007-01-12 08:00:00",36.198
"2007-01-12 09:00:00",34.5
"2007-01-12 10:00:00",34.992
"2007-01-12 11:00:00",34.798
"2007-01-12 12:00:00",33.998
"2007-01-12 13:00:00",34.495
"2007-01-12 14:00:00",31.995
"2007-01-12 15:00:00",29.897
"2007-01-12 16:00:00",29.497
"2007-01-12 17:00:00",35.299
"2007-01-12 18:00:00",37.998
"2007-01-12 19:00:00",38.496
"2007-01-12 20:00:00",31.995
"2007-01-12 21:00:00",24.99
"2007-01-12 22:00:00",26.994
"2007-01-12 23:00:00",23.43
"2007-01-13 00:00:00",23.004
"2007-01-13 01:00:00",21.003
"2007-01-13 02:00:00",16.002
"2007-01-13 03:00:00",11.601
"2007-01-13 04:00:00",1.04
"2007-01-13 05:00:00",10.008
"2007-01-13 06:00:00",13.001
"2007-01-13 07:00:00",16.009
"2007-01-13 08:00:00",24.409
"2007-01-13 09:00:00",31.996
"2007-01-13 10:00:00",31.993
"2007-01-13 11:00:00",31.993
"2007-01-13 12:00:00",34.997
"2007-01-13 13:00:00",32.991
"2007-01-13 14:00:00",24.223
"2007-01-13 15:00:00",24.42
"2007-01-13 16:00:00",23.77
"2007-01-13 17:00:00",31.994
"2007-01-13 18:00:00",36.991
"2007-01-13 19:00:00",36.656
"2007-01-13 20:00:00",29.565
"2007-01-13 21:00:00",22.009
"2007-01-13 22:00:00",24.006
"2007-01-13 23:00:00",23.7
"2007-01-14 00:00:00",16.004
"2007-01-14 01:00:00",15.006
"2007-01-14 02:00:00",13.007
"2007-01-14 03:00:00",0.01
"2007-01-14 04:00:00",11.006
"2007-01-14 05:00:00",11.006
"2007-01-14 06:00:00",9.008
"2007-01-14 07:00:00",12.006
"2007-01-14 08:00:00",10.609
"2007-01-14 09:00:00",19.907
"2007-01-14 10:00:00",27.991
"2007-01-14 11:00:00",28.992
"2007-01-14 12:00:00",31
"2007-01-14 13:00:00",25.997
"2007-01-14 14:00:00",22.66
"2007-01-14 15:00:00",12.277
"2007-01-14 16:00:00",17.91
"2007-01-14 17:00:00",27
"2007-01-14 18:00:00",35
"2007-01-14 19:00:00",36.996
"2007-01-14 20:00:00",34.998
"2007-01-14 21:00:00",29
"2007-01-14 22:00:00",30.999
"2007-01-14 23:00:00",24
"2007-01-15 00:00:00",23.07
"2007-01-15 01:00:00",22.424
"2007-01-15 02:00:00",21.835
"2007-01-15 03:00:00",17.4
"2007-01-15 04:00:00",20.998
"2007-01-15 05:00:00",23.996
"2007-01-15 06:00:00",26.997
"2007-01-15 07:00:00",43.994
"2007-01-15 08:00:00",39.9
"2007-01-15 09:00:00",44.292
"2007-01-15 10:00:00",43.594
"2007-01-15 11:00:00",44.193
"2007-01-15 12:00:00",39.99
"2007-01-15 13:00:00",39.99
"2007-01-15 14:00:00",37.005
"2007-01-15 15:00:00",33.57
"2007-01-15 16:00:00",39.891
"2007-01-15 17:00:00",48.996
"2007-01-15 18:00:00",62.463
"2007-01-15 19:00:00",47.497
"2007-01-15 20:00:00",40.599
"2007-01-15 21:00:00",28
"2007-01-15 22:00:00",27.009
"2007-01-15 23:00:00",25.672
"2007-01-16 00:00:00",26.28
"2007-01-16 01:00:00",21.998
"2007-01-16 02:00:00",20.507
"2007-01-16 03:00:00",20.002
"2007-01-16 04:00:00",17.1
"2007-01-16 05:00:00",24.81
"2007-01-16 06:00:00",28.06
"2007-01-16 07:00:00",45.004
"2007-01-16 08:00:00",48.003
"2007-01-16 09:00:00",46.397
"2007-01-16 10:00:00",47.297
"2007-01-16 11:00:00",48.108
"2007-01-16 12:00:00",47.542
"2007-01-16 13:00:00",45.196
"2007-01-16 14:00:00",43.639
"2007-01-16 15:00:00",41.84
"2007-01-16 16:00:00",45.592
"2007-01-16 17:00:00",55.1
"2007-01-16 18:00:00",62.62
"2007-01-16 19:00:00",52.995
"2007-01-16 20:00:00",43
"2007-01-16 21:00:00",32.248
"2007-01-16 22:00:00",30.225
"2007-01-16 23:00:00",25.45
"2007-01-17 00:00:00",20
"2007-01-17 01:00:00",19
"2007-01-17 02:00:00",18.002
"2007-01-17 03:00:00",13.68
"2007-01-17 04:00:00",11.009
"2007-01-17 05:00:00",16.009
"2007-01-17 06:00:00",22.009
"2007-01-17 07:00:00",35.994
"2007-01-17 08:00:00",37.995
"2007-01-17 09:00:00",35.992
"2007-01-17 10:00:00",33.998
"2007-01-17 11:00:00",33.108
"2007-01-17 12:00:00",33.11
"2007-01-17 13:00:00",32.006
"2007-01-17 14:00:00",31.003
"2007-01-17 15:00:00",29.994
"2007-01-17 16:00:00",29.001
"2007-01-17 17:00:00",33.991
"2007-01-17 18:00:00",41.994
"2007-01-17 19:00:00",37.992
"2007-01-17 20:00:00",31.99
"2007-01-17 21:00:00",27.99
"2007-01-17 22:00:00",26
"2007-01-17 23:00:00",22.01
"2007-01-18 00:00:00",21.139
"2007-01-18 01:00:00",18
"2007-01-18 02:00:00",15.055
"2007-01-18 03:00:00",14.25
"2007-01-18 04:00:00",12.508
"2007-01-18 05:00:00",22.5
"2007-01-18 06:00:00",25.497
"2007-01-18 07:00:00",35.993
"2007-01-18 08:00:00",35.991
"2007-01-18 09:00:00",35.997
"2007-01-18 10:00:00",35.998
"2007-01-18 11:00:00",36.598
"2007-01-18 12:00:00",36.595
"2007-01-18 13:00:00",33.9
"2007-01-18 14:00:00",34.494
"2007-01-18 15:00:00",32.99
"2007-01-18 16:00:00",38.39
"2007-01-18 17:00:00",46.492
"2007-01-18 18:00:00",48.094
"2007-01-18 19:00:00",35.991
"2007-01-18 20:00:00",32.992
"2007-01-18 21:00:00",25.492
"2007-01-18 22:00:00",24.006
"2007-01-18 23:00:00",19
"2007-01-19 00:00:00",15.205
"2007-01-19 01:00:00",12.151
"2007-01-19 02:00:00",12.008
"2007-01-19 03:00:00",10.309
"2007-01-19 04:00:00",9.722
"2007-01-19 05:00:00",17.492
"2007-01-19 06:00:00",29.29
"2007-01-19 07:00:00",39.996
"2007-01-19 08:00:00",35.996
"2007-01-19 09:00:00",34.797
"2007-01-19 10:00:00",34.796
"2007-01-19 11:00:00",34.796
"2007-01-19 12:00:00",34.694
"2007-01-19 13:00:00",32.193
"2007-01-19 14:00:00",29.995
"2007-01-19 15:00:00",28
"2007-01-19 16:00:00",32.02
"2007-01-19 17:00:00",43.291
"2007-01-19 18:00:00",46.792
"2007-01-19 19:00:00",32.3
"2007-01-19 20:00:00",28.995
"2007-01-19 21:00:00",21.996
"2007-01-19 22:00:00",21.247
"2007-01-19 23:00:00",16.3
"2007-01-20 00:00:00",14.002
"2007-01-20 01:00:00",13.108
"2007-01-20 02:00:00",12.008
"2007-01-20 03:00:00",11.007
"2007-01-20 04:00:00",8
"2007-01-20 05:00:00",11.801
"2007-01-20 06:00:00",10.006
"2007-01-20 07:00:00",15.592
"2007-01-20 08:00:00",24.591
"2007-01-20 09:00:00",27.395
"2007-01-20 10:00:00",31.492
"2007-01-20 11:00:00",32.391
"2007-01-20 12:00:00",33.092
"2007-01-20 13:00:00",31.29
"2007-01-20 14:00:00",28
"2007-01-20 15:00:00",24.192
"2007-01-20 16:00:00",9.171
"2007-01-20 17:00:00",32.392
"2007-01-20 18:00:00",35.794
"2007-01-20 19:00:00",34.392
"2007-01-20 20:00:00",32.69
"2007-01-20 21:00:00",25.992
"2007-01-20 22:00:00",25
"2007-01-20 23:00:00",19
"2007-01-21 00:00:00",8.009
"2007-01-21 01:00:00",8.308
"2007-01-21 02:00:00",7.208
"2007-01-21 03:00:00",0.01
"2007-01-21 04:00:00",5.108
"2007-01-21 05:00:00",8.305
"2007-01-21 06:00:00",2.008
"2007-01-21 07:00:00",5.309
"2007-01-21 08:00:00",7.309
"2007-01-21 09:00:00",8.681
"2007-01-21 10:00:00",9.31
"2007-01-21 11:00:00",20.092
"2007-01-21 12:00:00",21.792
"2007-01-21 13:00:00",18.89
"2007-01-21 14:00:00",9.177
"2007-01-21 15:00:00",9.167
"2007-01-21 16:00:00",8.308
"2007-01-21 17:00:00",19.994
"2007-01-21 18:00:00",26.009
"2007-01-21 19:00:00",29
"2007-01-21 20:00:00",27.995
"2007-01-21 21:00:00",25.998
"2007-01-21 22:00:00",23.3
"2007-01-21 23:00:00",18.894
"2007-01-22 00:00:00",16.693
"2007-01-22 01:00:00",16.093
"2007-01-22 02:00:00",16.586
"2007-01-22 03:00:00",9.177
"2007-01-22 04:00:00",10.808
"2007-01-22 05:00:00",20.738
"2007-01-22 06:00:00",24.596
"2007-01-22 07:00:00",56.45
"2007-01-22 08:00:00",51
"2007-01-22 09:00:00",52.7
"2007-01-22 10:00:00",52.882
"2007-01-22 11:00:00",49.93
"2007-01-22 12:00:00",49.928
"2007-01-22 13:00:00",49.925
"2007-01-22 14:00:00",47.274
"2007-01-22 15:00:00",44.409
"2007-01-22 16:00:00",47.951
"2007-01-22 17:00:00",49.925
"2007-01-22 18:00:00",67.12
"2007-01-22 19:00:00",51.405
"2007-01-22 20:00:00",57.175
"2007-01-22 21:00:00",42.652
"2007-01-22 22:00:00",40.005
"2007-01-22 23:00:00",38.665
"2007-01-23 00:00:00",30.813
"2007-01-23 01:00:00",26.267
"2007-01-23 02:00:00",25
"2007-01-23 03:00:00",24.5
"2007-01-23 04:00:00",23.638
"2007-01-23 05:00:00",27.103
"2007-01-23 06:00:00",35.278
"2007-01-23 07:00:00",57
"2007-01-23 08:00:00",61.44
"2007-01-23 09:00:00",63.177
"2007-01-23 10:00:00",65.499
"2007-01-23 11:00:00",67.536
"2007-01-23 12:00:00",61.95
"2007-01-23 13:00:00",58.399
"2007-01-23 14:00:00",55.662
"2007-01-23 15:00:00",54.151
"2007-01-23 16:00:00",71.008
"2007-01-23 17:00:00",99.993
"2007-01-23 18:00:00",115.54
"2007-01-23 19:00:00",83.934
"2007-01-23 20:00:00",54.276
"2007-01-23 21:00:00",42.38
"2007-01-23 22:00:00",42.995
"2007-01-23 23:00:00",38
"2007-01-24 00:00:00",35.004
"2007-01-24 01:00:00",33.674
"2007-01-24 02:00:00",32.091
"2007-01-24 03:00:00",30.004
"2007-01-24 04:00:00",26.994
"2007-01-24 05:00:00",32.008
"2007-01-24 06:00:00",38.001
"2007-01-24 07:00:00",65.2
"2007-01-24 08:00:00",65.004
"2007-01-24 09:00:00",65.004
"2007-01-24 10:00:00",66.009
"2007-01-24 11:00:00",66.006
"2007-01-24 12:00:00",62.003
"2007-01-24 13:00:00",59.76
"2007-01-24 14:00:00",58
"2007-01-24 15:00:00",54.001
"2007-01-24 16:00:00",78
"2007-01-24 17:00:00",99.484
"2007-01-24 18:00:00",111.2
"2007-01-24 19:00:00",83.248
"2007-01-24 20:00:00",57.071
"2007-01-24 21:00:00",47.035
"2007-01-24 22:00:00",46.005
"2007-01-24 23:00:00",43.004
"2007-01-25 00:00:00",32.86
"2007-01-25 01:00:00",31.104
"2007-01-25 02:00:00",30.006
"2007-01-25 03:00:00",26.889
"2007-01-25 04:00:00",26.797
"2007-01-25 05:00:00",30.003
"2007-01-25 06:00:00",38.006
"2007-01-25 07:00:00",57.178
"2007-01-25 08:00:00",62
"2007-01-25 09:00:00",63.244
"2007-01-25 10:00:00",66.487
"2007-01-25 11:00:00",68
"2007-01-25 12:00:00",63.912
"2007-01-25 13:00:00",61
"2007-01-25 14:00:00",58.459
"2007-01-25 15:00:00",55.675
"2007-01-25 16:00:00",64.081
"2007-01-25 17:00:00",97.001
"2007-01-25 18:00:00",117.9
"2007-01-25 19:00:00",82.4
"2007-01-25 20:00:00",57.177
"2007-01-25 21:00:00",49.007
"2007-01-25 22:00:00",45.001
"2007-01-25 23:00:00",40.067
"2007-01-26 00:00:00",33.14
"2007-01-26 01:00:00",30.005
"2007-01-26 02:00:00",29.006
"2007-01-26 03:00:00",29.301
"2007-01-26 04:00:00",28.001
"2007-01-26 05:00:00",29.002
"2007-01-26 06:00:00",34.21
"2007-01-26 07:00:00",57.195
"2007-01-26 08:00:00",52.007
"2007-01-26 09:00:00",53.023
"2007-01-26 10:00:00",56.029
"2007-01-26 11:00:00",54.5
"2007-01-26 12:00:00",50.997
"2007-01-26 13:00:00",47.991
"2007-01-26 14:00:00",41.992
"2007-01-26 15:00:00",38.577
"2007-01-26 16:00:00",43.002
"2007-01-26 17:00:00",51.93
"2007-01-26 18:00:00",60
"2007-01-26 19:00:00",53.868
"2007-01-26 20:00:00",50.2
"2007-01-26 21:00:00",37.995
"2007-01-26 22:00:00",35.603
"2007-01-26 23:00:00",30.006
"2007-01-27 00:00:00",38.994
"2007-01-27 01:00:00",39.997
"2007-01-27 02:00:00",36.992
"2007-01-27 03:00:00",30.005
"2007-01-27 04:00:00",18.997
"2007-01-27 05:00:00",25.512
"2007-01-27 06:00:00",26.007
"2007-01-27 07:00:00",30.005
"2007-01-27 08:00:00",38.997
"2007-01-27 09:00:00",44.995
"2007-01-27 10:00:00",48.998
"2007-01-27 11:00:00",46.998
"2007-01-27 12:00:00",47.992
"2007-01-27 13:00:00",40.997
"2007-01-27 14:00:00",36.996
"2007-01-27 15:00:00",34.115
"2007-01-27 16:00:00",36.993
"2007-01-27 17:00:00",44.002
"2007-01-27 18:00:00",52.998
"2007-01-27 19:00:00",51.99
"2007-01-27 20:00:00",46.999
"2007-01-27 21:00:00",35.007
"2007-01-27 22:00:00",39.002
"2007-01-27 23:00:00",39.995
"2007-01-28 00:00:00",43.993
"2007-01-28 01:00:00",43.997
"2007-01-28 02:00:00",38.997
"2007-01-28 03:00:00",28.999
"2007-01-28 04:00:00",25.998
"2007-01-28 05:00:00",27.997
"2007-01-28 06:00:00",26.99
"2007-01-28 07:00:00",32
"2007-01-28 08:00:00",33.992
"2007-01-28 09:00:00",37.991
"2007-01-28 10:00:00",39.998
"2007-01-28 11:00:00",41.492
"2007-01-28 12:00:00",42.994
"2007-01-28 13:00:00",39.996
"2007-01-28 14:00:00",36.995
"2007-01-28 15:00:00",32.993
"2007-01-28 16:00:00",32.997
"2007-01-28 17:00:00",35.603
"2007-01-28 18:00:00",48.147
"2007-01-28 19:00:00",52.997
"2007-01-28 20:00:00",47.996
"2007-01-28 21:00:00",40.995
"2007-01-28 22:00:00",44.994
"2007-01-28 23:00:00",39
"2007-01-29 00:00:00",33.4
"2007-01-29 01:00:00",35
"2007-01-29 02:00:00",31.805
"2007-01-29 03:00:00",23.305
"2007-01-29 04:00:00",15.66
"2007-01-29 05:00:00",31.705
"2007-01-29 06:00:00",33.907
"2007-01-29 07:00:00",50.176
"2007-01-29 08:00:00",53
"2007-01-29 09:00:00",53.493
"2007-01-29 10:00:00",52.907
"2007-01-29 11:00:00",56.494
"2007-01-29 12:00:00",55.311
"2007-01-29 13:00:00",56.008
"2007-01-29 14:00:00",53
"2007-01-29 15:00:00",50.073
"2007-01-29 16:00:00",51.092
"2007-01-29 17:00:00",53
"2007-01-29 18:00:00",100
"2007-01-29 19:00:00",69.923
"2007-01-29 20:00:00",50.037
"2007-01-29 21:00:00",41.6
"2007-01-29 22:00:00",39.025
"2007-01-29 23:00:00",34.508
"2007-01-30 00:00:00",32.005
"2007-01-30 01:00:00",31.006
"2007-01-30 02:00:00",27.903
"2007-01-30 03:00:00",23.005
"2007-01-30 04:00:00",20.009
"2007-01-30 05:00:00",23.009
"2007-01-30 06:00:00",35.011
"2007-01-30 07:00:00",49.406
"2007-01-30 08:00:00",48.201
"2007-01-30 09:00:00",53.007
"2007-01-30 10:00:00",53.005
"2007-01-30 11:00:00",54
"2007-01-30 12:00:00",52.009
"2007-01-30 13:00:00",47.91
"2007-01-30 14:00:00",45
"2007-01-30 15:00:00",43
"2007-01-30 16:00:00",48.164
"2007-01-30 17:00:00",57.176
"2007-01-30 18:00:00",64.776
"2007-01-30 19:00:00",56.003
"2007-01-30 20:00:00",47.21
"2007-01-30 21:00:00",35.606
"2007-01-30 22:00:00",38.302
"2007-01-30 23:00:00",26.709
"2007-01-31 00:00:00",30.001
"2007-01-31 01:00:00",31.001
"2007-01-31 02:00:00",28.002
"2007-01-31 03:00:00",25
"2007-01-31 04:00:00",16.792
"2007-01-31 05:00:00",25.008
"2007-01-31 06:00:00",29.009
"2007-01-31 07:00:00",48.7
"2007-01-31 08:00:00",49
"2007-01-31 09:00:00",49.7
"2007-01-31 10:00:00",49.5
"2007-01-31 11:00:00",49.01
"2007-01-31 12:00:00",48
"2007-01-31 13:00:00",46.005
"2007-01-31 14:00:00",44.001
"2007-01-31 15:00:00",38.051
"2007-01-31 16:00:00",41.237
"2007-01-31 17:00:00",52.002
"2007-01-31 18:00:00",58.069
"2007-01-31 19:00:00",50.005
"2007-01-31 20:00:00",42.008
"2007-01-31 21:00:00",33.005
"2007-01-31 22:00:00",36.001
"2007-01-31 23:00:00",26.006
"2007-02-01 00:00:00",28.002
"2007-02-01 01:00:00",28.001
"2007-02-01 02:00:00",26.002
"2007-02-01 03:00:00",24.004
"2007-02-01 04:00:00",23.198
"2007-02-01 05:00:00",30.007
"2007-02-01 06:00:00",35
"2007-02-01 07:00:00",50.187
"2007-02-01 08:00:00",53
"2007-02-01 09:00:00",54.692
"2007-02-01 10:00:00",58.78
"2007-02-01 11:00:00",56.55
"2007-02-01 12:00:00",52
"2007-02-01 13:00:00",55.01
"2007-02-01 14:00:00",51.226
"2007-02-01 15:00:00",50.221
"2007-02-01 16:00:00",56.07
"2007-02-01 17:00:00",62.264
"2007-02-01 18:00:00",87.102
"2007-02-01 19:00:00",60.477
"2007-02-01 20:00:00",49.99
"2007-02-01 21:00:00",38.009
"2007-02-01 22:00:00",38.01
"2007-02-01 23:00:00",31.808
"2007-02-02 00:00:00",26.807
"2007-02-02 01:00:00",25.806
"2007-02-02 02:00:00",26.401
"2007-02-02 03:00:00",25
"2007-02-02 04:00:00",19.59
"2007-02-02 05:00:00",26.01
"2007-02-02 06:00:00",32.853
"2007-02-02 07:00:00",49.821
"2007-02-02 08:00:00",51
"2007-02-02 09:00:00",52
"2007-02-02 10:00:00",52
"2007-02-02 11:00:00",52
"2007-02-02 12:00:00",49.832
"2007-02-02 13:00:00",47.839
"2007-02-02 14:00:00",44.416
"2007-02-02 15:00:00",40.68
"2007-02-02 16:00:00",39.568
"2007-02-02 17:00:00",47.9
"2007-02-02 18:00:00",53.597
"2007-02-02 19:00:00",49.38
"2007-02-02 20:00:00",38.993
"2007-02-02 21:00:00",32
"2007-02-02 22:00:00",28.909
"2007-02-02 23:00:00",28.706
"2007-02-03 00:00:00",29
"2007-02-03 01:00:00",25.12
"2007-02-03 02:00:00",23.997
"2007-02-03 03:00:00",20.86
"2007-02-03 04:00:00",10.603
"2007-02-03 05:00:00",18.002
"2007-02-03 06:00:00",16.993
"2007-02-03 07:00:00",26.801
"2007-02-03 08:00:00",28.806
"2007-02-03 09:00:00",29.41
"2007-02-03 10:00:00",31.5
"2007-02-03 11:00:00",30.989
"2007-02-03 12:00:00",30.509
"2007-02-03 13:00:00",28.906
"2007-02-03 14:00:00",27.402
"2007-02-03 15:00:00",23.306
"2007-02-03 16:00:00",23.174
"2007-02-03 17:00:00",31.008
"2007-02-03 18:00:00",37.992
"2007-02-03 19:00:00",37.233
"2007-02-03 20:00:00",30.909
"2007-02-03 21:00:00",27.406
"2007-02-03 22:00:00",30.208
"2007-02-03 23:00:00",29.906
"2007-02-04 00:00:00",31.305
"2007-02-04 01:00:00",29.5
"2007-02-04 02:00:00",28.803
"2007-02-04 03:00:00",20.955
"2007-02-04 04:00:00",18.42
"2007-02-04 05:00:00",18.8
